,0
0.887,492.1267090795294
0.888,492.45904126916935
0.889,492.9214834305614
0.89,493.5608347221998
0.891,494.43642798220435
0.892,495.62074703612103
0.893,497.19734866066665
0.894,499.2539961162677
0.895,501.8688112717338
0.896,505.0886135502395
0.897,508.9024091454583
0.898,513.2188329126669
0.899,517.8607178485022
0.9,522.5869945172668
0.901,527.1394107887808
0.902,531.2964189196492
0.903,534.9117917661524
0.904,537.9255834347924
0.905,540.350704091598
0.906,542.2475926998993
0.907,543.6989742609579
0.908,544.7911452513795
0.909,545.6029891611126
0.91,546.2011447417726
0.911,546.6390778073696
0.912,546.9581833920487
0.913,547.1896842875279
0.914,547.3566368361896
0.915,547.4757185946335
0.916,547.5586808189503
0.917,547.6134526788613
0.918,547.6449270567316
0.919,547.6554688682742
0.92,547.6451835881065
0.921,547.6119763955712
0.922,547.5514280185661
0.923,547.4565184958082
0.924,547.3172530961737
0.925,547.1202968412838
0.926,546.8488176969057
0.927,546.4828770395369
0.928,546.0008601686529
0.929,545.3825064846556
0.93,544.6138690766899
0.931,543.6937514672547
0.932,542.6398120798403
0.933,541.4912485330565
0.934,540.3051488272936
0.935,539.1461890355167
0.936,538.0732066163092
0.937,537.1282281300811
0.938,536.3318954596091
0.939,535.6854367572632
0.94,535.1764721076784
0.941,534.7854930199118
0.942,534.4910268134001
0.943,534.2728878531308
0.944,534.1137742129491
0.945,533.9997535962727
0.946,533.9201405460016
0.947,533.8671176218211
0.948,533.8353105138781
0.949,533.8214268156594
0.95,533.8240093869897
0.951,533.8433260834848
0.952,533.8814064561396
0.953,533.9422340651537
0.954,534.0321037862346
0.955,534.1601509161288
0.956,534.3390454505289
0.957,534.5858093326178
0.958,534.9226401737079
0.959,535.3774913539074
0.96,535.9839507638494
0.961,536.7796980751833
0.962,537.8026126190227
0.963,539.083718372804
0.964,540.637007077584
0.965,542.4480690757888
0.966,544.4659021023232
0.967,546.6034561104549
0.968,548.7501211724347
0.969,550.7934082063865
0.97,552.6414032443845
0.971,554.237066832528
0.972,555.5605708280493
0.973,556.6221235851134
0.974,557.4507495925408
0.975,558.0837273580483
0.976,558.5589930259773
0.977,558.9107781469772
0.978,559.1677406617446
0.979,559.3526459533786
0.98,559.4828333307462
0.981,559.5709663337385
0.982,559.6257825871825
0.983,559.6527014221684
0.984,559.6542270440573
0.985,559.6301225365775
0.986,559.5773435969575
0.987,559.4897243339852
0.988,559.3574122408488
0.989,559.1660682937647
0.99,558.8958985697584
0.991,558.5206905630955
0.992,558.0072193804427
0.993,557.3156809214272
0.994,556.4021521506262
0.995,555.2242709621904
0.996,553.7509329631239
0.997,551.9752536482977
0.998,549.9272285031009
0.999,547.6797640594936
1.0,545.3419721496754
1.001,543.0389264971818
1.002,540.8850411465074
1.003,538.9623888990919
1.004,537.3117980318164
1.005,535.9368123180867
1.006,534.814991772099
1.007,533.9103387052884
1.008,533.1830688216859
1.009,532.5956748839701
1.01,532.1158421231295
1.011,531.7172729137535
1.012,531.3793676366892
1.013,531.0864115647914
1.014,530.8266434813441
1.015,530.5913913008321
1.016,530.3743474205713
1.017,530.1709982805573
1.018,529.9781969419503
1.019,529.7938594006127
1.02,529.6167657682134
1.021,529.4464512747903
1.022,529.2831763260624
1.023,529.1279674255967
1.024,528.98271922725
1.025,528.8503388758191
1.026,528.7348925254747
1.027,528.6416763860876
1.028,528.5770828472738
1.029,528.5480859620723
1.03,528.5611813864075
1.031,528.6207630796193
1.032,528.7272495798325
1.033,528.8756767677228
1.034,529.0556204612941
1.035,529.2528678065528
1.036,529.452340506745
1.037,529.6410588396614
1.038,529.8100179688427
1.039,529.9545882526241
1.04,530.0737918901918
1.041,530.1690967021154
1.042,530.2432436900383
1.043,530.2993579485842
1.044,530.3403804373885
1.045,530.3687535451592
1.046,530.3862680282319
1.047,530.3939909162476
1.048,530.392215367588
1.049,530.3803916100119
1.05,530.3570096580147
1.051,530.3194101514831
1.052,530.2635014820877
1.053,530.1833620342096
1.054,530.070709479982
1.055,529.9142302487355
1.056,529.6987906894412
1.057,529.4046112355488
1.058,529.0065950251163
1.059,528.4741803737188
1.06,527.772327419075
1.061,526.8644806458642
1.062,525.7183644886429
1.063,524.3149006970852
1.064,522.6590213231615
1.065,520.7888616745078
1.066,518.7781079773497
1.067,516.727391484742
1.068,514.7455262371619
1.069,512.9273938751845
1.07,511.337469831843
1.071,510.00435353019986
1.072,508.92548564783357
1.073,508.07725709274865
1.074,507.4255624912914
1.075,506.9339244436774
1.076,506.56847204396615
1.077,506.3002989901456
1.078,506.1060962530686
1.079,505.9678513790419
1.08,505.87216025496673
1.081,505.80947168567536
1.082,505.7734287746318
1.083,505.7603795317768
1.084,505.7690833563775
1.085,505.80062209511385
1.086,505.85852112742504
1.087,505.94908812965605
1.088,506.0819770139023
1.089,506.27097280878695
1.09,506.53495624579375
1.09,506.53495624579375
1.091,506.8989236819086
1.092,507.39478098927844
1.093,508.06137468834237
1.094,508.9428822568831
1.095,510.08437827260093
1.096,511.52345671857114
1.097,513.2777861631463
1.098,515.3308694045153
1.099,517.6215459394563
1.1,520.0445266803359
1.101,522.4662606896522
1.102,524.7524671239564
1.103,526.7961201852618
1.104,528.5343171633017
1.105,529.949661055255
1.106,531.0600445275692
1.107,531.9041955806999
1.108,532.5288257139789
1.109,532.9799010081941
1.11,533.2980133439397
1.111,533.5167269989114
1.112,533.6626747148181
1.113,533.7564867349388
1.114,533.8139958456766
1.115,533.8474349703039
1.116,533.8665151218717
1.117,533.8793655564654
1.118,533.893363889369
1.119,533.9159031462243
1.12,533.9551477222496
1.121,534.0208262136853
1.122,534.1250952537574
1.123,534.2834782000292
1.124,534.5158227931173
1.125,534.8471137942889
1.126,535.3078007879784
1.127,535.9330572362463
1.128,536.7601364525727
1.129,537.8229259740065
1.13,539.1432875689815
1.131,540.7202011372405
1.132,542.5200281084874
1.133,544.473123853067
1.134,546.4812744539756
1.135,548.4357625763317
1.136,550.2396585000333
1.137,551.8251964968196
1.138,553.1603266486225
1.139,554.2447663083411
1.14,555.1001915611004
1.141,555.7596378482664
1.142,556.2591816394846
1.143,556.6327630380978
1.144,556.9096885860598
1.145,557.113932520651
1.146,557.264437235636
1.147,557.3758580432246
1.148,557.4594285195823
1.149,557.52378679379
1.15,557.5757025189998
1.151,557.6206976375604
1.152,557.6635793263112
1.153,557.7089131266114
1.154,557.7614652780019
1.155,557.8266384730631
1.156,557.9109139861345
1.157,558.0222916247491
1.158,558.1706805514247
1.159,558.3681307054452
1.16,558.628702555356
1.161,558.9676667838792
1.162,559.3996630989301
1.163,559.9355541512986
1.164,560.5781565027032
1.165,561.31787967012
1.166,562.1302311777815
1.167,562.9773100306068
1.168,563.8140180734962
1.169,564.597164563689
1.17,565.2937910125522
1.171,565.8855482325304
1.172,566.3683528413937
1.173,566.7488118288255
1.174,567.0396394291442
1.175,567.2556973063467
1.176,567.4113084822693
1.177,567.5187882115824
1.178,567.5878384718335
1.179,567.6254301528742
1.18,567.6358846065281
1.181,567.620965315987
1.182,567.5798632663198
1.183,567.5090010994369
1.184,567.4015981502804
1.185,567.2469399794242
1.186,567.0292907559921
1.187,566.7263845486788
1.188,566.3074464464729
1.189,565.7307501824042
1.19,564.9408549949333
1.191,563.8659401737183
1.192,562.4161428963687
1.193,560.4845456629811
1.194,557.9533507203518
1.195,554.7083551327553
1.196,550.6640454953432
1.197,545.7979825645084
1.198,540.1860229398148
1.199,534.0220891773687
1.2,527.6049504457745
1.201,521.286612113072
1.202,515.3985401950266
1.203,510.186560416308
1.204,505.7794289171216
1.205,502.19528640745057
1.206,499.37224693228177
1.207,497.2048606799767
1.208,495.57409280979897
1.209,494.3665784319668
1.21,493.4842449102198
1.211,492.84732731965744
1.212,492.393685104038
1.213,492.07648754808196
1.214,491.8614943767266
1.215,491.72455402969365
1.216,491.6495799753953
1.217,491.6270774104846
1.218,491.65321074515333
1.219,491.7293769090009
1.22,491.8622485302511
1.221,492.0642525791384
1.222,492.3544352707384
1.223,492.75961071106667
1.224,493.3155691805425
1.225,494.06789539757364
1.226,495.0715934334247
1.227,496.38827136380826
1.228,498.07930541505954
1.229,500.19365981500493
1.23,502.75061105871765
1.231,505.72096372628585
1.232,509.01445277662964
1.233,512.4826180635172
1.234,515.9417204109748
1.235,519.2097938849164
1.236,522.1429763671255
1.237,524.6567373374286
1.238,526.727085536682
1.239,528.3770285315536
1.24,529.6576529302433
1.241,530.6312108088914
1.242,531.3594526360159
1.243,531.8972492310774
1.244,532.2901157083523
1.245,532.5740749597506
1.246,532.7766597026824
1.247,532.9182973784909
1.248,533.0136701889897
1.249,533.0728640830981
1.25,533.1022423764407
1.251,533.1050372978378
1.252,533.0816740806697
1.253,533.0298459935306
1.254,532.9443572502144
1.255,532.8167535597836
1.256,532.6347771804611
1.257,532.381727863816
1.258,532.0359001197636
1.259,531.5704175776668
1.26,530.9539968946482
1.261,530.1533919450409
1.262,529.1383250869333
1.263,527.8892867746398
1.264,526.4073257057589
1.265,524.7229113448669
1.266,522.8992033918901
1.267,521.0256288597586
1.268,519.2017417510147
1.269,517.5169484860304
1.27,516.0343654417318
1.271,514.7843914207227
1.272,513.7679694160732
1.273,512.965437421954
1.274,512.3463015603519
1.275,511.8770115091621
1.276,511.52585777195304
1.277,511.26536832345965
1.278,511.0730062151927
1.279,510.93091165915064
1.28,510.82521111536795
1.281,510.74520060611695
1.282,510.6825553625224
1.283,510.6306227580501
1.284,510.5838034937762
1.285,510.5370004798288
1.286,510.48510404966635
1.287,510.42247939736103
1.288,510.34242502784275
1.289,510.23658087103263
1.29,510.0942867740964
1.291,509.9019361065509
1.292,509.64244913695615
1.293,509.29512023132025
1.294,508.836269525778
1.295,508.24130081270556
1.296,507.48877820629315
1.297,506.56670591198565
1.298,505.48005878768004
1.299,504.25692560383237
1.3,502.94947269924256
1.301,501.6270074444792
1.302,500.36224140378846
1.303,499.2160911890988
1.304,498.22735410436667
1.305,497.4104050024751
1.306,496.75959859563517
1.307,496.2566829100616
1.308,495.87790198188605
1.309,495.599121523065
1.31,495.3987651192564
1.311,495.259072186817
1.312,495.16633277059935
1.313,495.1106276543776
1.314,495.0854190843742
1.315,495.08718957193264
1.316,495.1152327354725
1.317,495.1716513157553
1.318,495.26159796926345
1.319,495.39379087081613
1.32,495.5813377025165
1.321,495.8428974849492
1.322,496.20418546741894
1.323,496.69975942420257
1.324,497.3748817407522
1.325,498.286985069599
1.326,499.5058401465321
1.327,501.11095203379966
1.328,503.1841897158382
1.329,505.79571294141505
1.33,508.9828055406081
1.331,512.7250542717896
1.332,516.9247460113118
1.333,521.4047740299792
1.334,525.9324278439992
1.335,530.2649279637459
1.336,534.1991822434813
1.337,537.6054231546506
1.338,540.4347682179014
1.339,542.7049848466354
1.34,544.4763370401504
1.341,545.8282689346968
1.342,546.8424287481713
1.343,547.5928519681321
1.344,548.1417342627087
1.345,548.5387052166017
1.346,548.821894656214
1.347,549.0196737765668
1.348,549.1524465107381
1.349,549.2341922512037
1.35,549.2736452508317
1.351,549.2750856875471
1.352,549.2387520749014
1.353,549.1608917069162
1.354,549.0334631830261
1.355,548.8435065553285
1.356,548.5722167064381
1.357,548.1938135951029
1.358,547.6744258751482
1.359,546.9714230445986
1.36,546.0339615861727
1.361,544.8059025419427
1.362,543.2325034215879
1.363,541.2719264355387
1.364,538.9110020821454
1.365,536.1815740440102
1.366,533.1702762358557
1.367,530.0138285228672
1.368,526.8768849905374
1.369,523.9188255888884
1.37,521.2628637800184
1.371,518.9792698775572
1.372,517.0858619592597
1.373,515.5605473782555
1.374,514.3578241677067
1.375,513.4231907331633
1.376,512.7029605928464
1.377,512.1495856328053
1.378,511.7237088727481
1.379,511.39427154788245
1.38,511.13768279266066
1.381,510.93668673858514
1.382,510.7792733626498
1.383,510.6577968873649
1.384,510.56836576386195
1.385,510.5105214633491
1.386,510.4872052744915
1.387,510.50500526923673
1.388,510.5746649743229
1.389,510.71180560120195
1.39,510.93774507041275
1.391,511.28016461016085
1.392,511.7731555216698
1.393,512.4558840271734
1.394,513.3688427795073
1.395,514.5466939517327
1.396,516.0075296251111
1.397,517.7403890099251
1.398,519.6956740689983
1.399,521.7847294703821
1.4,523.8925528566007
1.401,525.9009890208058
1.402,527.7131634797464
1.403,529.2691097322347
1.404,530.5482779199742
1.405,531.5616909208373
1.406,532.339845660339
1.407,532.9214985904089
1.408,533.3457539274729
1.409,533.6476418428987
1.41,533.856323775882
1.411,533.9948931340225
1.412,534.0809627407209
1.413,534.1275248722179
1.414,534.1438037294972
1.415,534.135969835395
1.416,534.1076679374514
1.417,534.0603481091196
1.418,533.9934026188909
1.419,533.9041111979511
1.42,533.7873925148414
1.421,533.6353558845528
1.422,533.436650870506
1.423,533.1756327725624
1.424,532.8314136598815
1.425,532.3769728038573
1.426,531.7786812454353
1.427,530.9968630576412
1.428,529.9883238295811
1.429,528.7119447153977
1.43,527.1380829763411
1.431,525.2611299976533
1.432,523.1120069413021
1.433,520.764700799537
1.434,518.3307475161877
1.435,515.9400806194867
1.436,513.7142923505975
1.437,511.74330060869903
1.438,510.0741796681559
1.439,508.7135606468948
1.44,507.6387036684057
1.441,506.81074135335837
1.442,506.18565022559727
1.443,505.721379261034
1.444,505.38148448370714
1.445,505.1363405586124
1.446,504.9629813083438
1.447,504.84433041780426
1.448,504.76828351419164
1.449,504.7268841371444
1.45,504.71570377535016
1.451,504.7334672974621
1.452,504.78193515518814
1.453,504.8660436732736
1.454,504.9943005444357
1.455,505.1794221684982
1.456,505.4391688494753
1.457,505.79726449639963
1.458,506.2841555982296
1.459,506.93714822462925
1.46,507.7991673684973
1.461,508.9150988324406
1.462,510.3246532666921
1.463,512.0513875705893
1.464,514.0893785447495
1.465,516.3918623855029
1.466,518.8682718520562
1.467,521.3947537070375
1.468,523.8372278960329
1.469,526.0786411009684
1.47,528.0393279780436
1.471,529.683832897513
1.472,531.0151585305854
1.473,532.0623351722845
1.474,532.8674156360963
1.475,533.4754536938683
1.476,533.9283621994359
1.477,534.2620104467103
1.478,534.5054606797319
1.479,534.6813692411569
1.48,534.806882032072
1.481,534.894633601924
1.482,534.9536542469003
1.483,534.9901051837276
1.484,535.0078215887029
1.485,535.0086690662262
1.486,534.9927266152041
1.487,534.9583084757238
1.488,534.9018350867183
1.489,534.817565448801
1.49,534.6972161936895
1.491,534.5295260901306
1.492,534.2998912074971
1.493,533.9903077051013
1.494,533.5800145711173
1.495,533.0473813918653
1.496,532.3735989856663
1.497,531.5483525697014
1.498,530.5766385745095
1.499,529.4843546399463
1.5,528.3192117668267
1.501,527.1444441464178
1.502,526.0262614391117
1.503,525.0199129138425
1.504,524.1602179603399
1.505,523.4595023131578
1.506,522.9117324758085
1.507,522.4994122800697
1.508,522.200150884956
1.509,521.9913625639878
1.51,521.8529172772154
1.511,521.7682307768005
1.512,521.7244087486755
1.513,521.7119343676629
1.514,521.7242135195445
1.515,521.7571517953028
1.516,521.808848702328
1.517,521.8794475293569
1.518,521.9711593428605
1.519,522.0884746340179
1.52,522.2385773435707
1.521,522.4319760024684
1.522,522.6833571268148
1.523,523.0126344886767
1.524,523.4460955254486
1.525,524.0174066255638
1.526,524.7680050085602
1.527,525.7460726963141
1.528,527.0029359673439
1.529,528.5856165058213
1.53,530.5248756016302
1.531,532.8200135412635
1.532,535.4248874131982
1.533,538.2424601612178
1.534,541.1344779136213
1.535,543.9465470897526
1.536,546.5399325308952
1.537,548.816964841549
1.538,550.7311113156488
1.539,552.2817138009821
1.54,553.4999265277185
1.541,554.4332746469707
1.542,555.1334322423269
1.543,555.6485545925271
1.544,556.0195106515192
1.545,556.2787099145446
1.546,556.4503252040429
1.547,556.5510665385184
1.548,556.5909953910833
1.549,556.5741004658995
1.55,556.4984886970669
1.551,556.3561070604572
1.552,556.1319309240228
1.553,555.802556926755
1.554,555.3341446587549
1.555,554.6796881177097
1.556,553.7757040667605
1.557,552.5386594519712
1.558,550.8619050672486
1.559,548.614618410933
1.56,545.6452858583789
1.561,541.7933106054371
1.562,536.9126077961208
1.563,530.9090079592132
1.564,523.7872437731944
1.565,515.6934947862305
1.566,506.93107182859654
1.567,497.9295439124738
1.568,489.1671860131811
1.569,481.0735705440636
1.57,473.9520169459954
1.571,467.9487215814292
1.572,463.06844571658365
1.573,459.21706434594563
1.574,456.2485581696889
1.575,454.0024242878148
1.576,452.32728176011227
1.577,451.0924945149526
1.578,450.1916747877305
1.579,449.5416559729962
1.58,449.07946841183696
1.581,448.75882580808
1.582,448.54689606160593
1.583,448.4216877770543
1.584,448.3701519880325
1.585,448.38699675368224
1.586,448.47418079032315
1.587,448.64105175243793
1.588,448.90509739051026
1.589,449.29325823257966
1.59,449.84367712254067
1.591,450.60758957746987
1.592,451.6507331120992
1.593,453.05312746894293
1.594,454.90538755043696
1.595,457.2991468114685
1.596,460.3093939093827
1.597,463.96870536995533
1.598,468.2383552038689
1.599,472.98784260882405
1.6,477.9975110420701
1.601,482.9922916761603
1.602,487.69827693957217
1.603,491.8990758148157
1.604,495.46895805726865
1.605,498.3746628501764
1.606,500.65414887478624
1.607,502.3871666454802
1.608,503.6692744030483
1.609,504.59423529267866
1.61,505.2446804953964
1.611,505.68875249879227
1.612,505.9802560873713
1.613,506.16046793750485
1.614,506.2604752384532
1.615,506.3034600680056
1.616,506.30668714450667
1.617,506.28313784096815
1.618,506.2428212313981
1.619,506.19382695208895
1.62,506.14319164253646
1.621,506.0976449122684
1.622,506.0642878716246
1.623,506.05123702771243
1.624,506.0682337976741
1.625,506.12716616498324
1.626,506.242364087655
1.627,506.43041177421657
1.628,506.70909360088183
1.629,507.09504305909087
1.63,507.59986582434954
1.631,508.225151703283
1.632,508.9578562439987
1.633,509.76845478077274
1.634,510.61398390496004
1.635,511.44598211324745
1.636,512.2204939232856
1.637,512.9060098822558
1.638,513.4866319724849
1.639,513.9605447926127
1.64,514.3358176066033
1.641,514.6257762324962
1.642,514.8453159382954
1.643,515.0085557364138
1.644,515.1276495423834
1.645,515.2123768449799
1.646,515.2701636470273
1.647,515.3062850354555
1.648,515.3240971432191
1.649,515.3252141622677
1.65,515.3095857973827
1.651,515.2754499349466
1.652,515.2191424297106
1.653,515.1347474798004
1.654,515.0135741003868
1.655,514.8434538065161
1.656,514.607882068981
1.657,514.2850870077692
1.658,513.8472244708396
1.659,513.2600906338191
1.66,512.4840127646245
1.661,511.4768591483087
