,subject,condition,validity,cue side,cue-target interval,reaction time,response
25752,39,60,invalid,left,0.98324,577.6320000000001,correct
25753,39,60,valid,left,0.816494,416.508,correct
25754,39,60,valid,left,0.833185,433.298,correct
25755,39,60,valid,right,0.699975,331.916,correct
25756,39,60,invalid,left,0.616806,566.8879999999999,correct
25757,39,60,invalid,right,1.049703,897.799,correct
25758,39,60,valid,right,0.699921,474.099,correct
25759,39,60,invalid,right,1.449852,592.703,correct
25760,39,60,valid,left,1.183166,571.16,correct
25761,39,60,invalid,left,0.733173,392.08,correct
25762,39,60,valid,right,1.033162,476.09200000000004,correct
25763,39,60,invalid,right,0.516583,449.57000000000005,correct
25764,39,60,valid,right,1.183039,298.94300000000004,correct
25765,39,60,valid,right,0.500137,405.747,correct
25766,39,60,invalid,left,1.350084,409.952,correct
25767,39,60,invalid,left,1.399883,647.164,correct
25768,39,60,valid,right,0.499914,527.207,correct
25769,39,60,invalid,right,1.516737,511.521,correct
25770,39,60,valid,right,1.599747,637.1980000000001,incorrect
25771,39,60,valid,right,0.516813,389.743,correct
25772,39,60,invalid,right,1.399651,356.313,correct
25773,39,60,valid,right,0.933111,328.732,correct
25774,39,60,invalid,right,1.399869,372.391,correct
25775,39,60,valid,left,1.300037,343.26800000000003,correct
25776,39,60,valid,left,1.333218,373.344,correct
25777,39,60,invalid,left,0.533229,464.654,correct
25778,39,60,invalid,left,1.433275,431.674,incorrect
25779,39,60,valid,left,1.58312,597.11,correct
25780,39,60,valid,right,1.133243,483.573,correct
25781,39,60,invalid,left,1.049897,428.879,correct
25782,39,60,invalid,left,0.783177,543.103,correct
25783,39,60,valid,right,1.649858,425.05199999999996,correct
25784,39,60,valid,left,1.100091,554.687,correct
25785,39,60,valid,right,0.599804,489.79,correct
25786,39,60,valid,right,1.033149,402.75899999999996,incorrect
25787,39,60,valid,left,1.283139,519.678,correct
25788,39,60,valid,right,1.516457,480.308,correct
25789,39,60,valid,right,1.633141,405.797,correct
25790,39,60,valid,left,0.716578,575.838,correct
25791,39,60,valid,left,0.766564,683.483,correct
25792,39,60,invalid,left,0.683232,402.611,correct
25793,39,60,valid,right,1.682956,473.255,correct
25794,39,60,invalid,right,0.883443,346.95799999999997,correct
25795,39,60,invalid,left,1.249903,616.656,correct
25796,39,60,valid,left,1.649692,397.822,correct
25797,39,60,valid,right,0.766582,516.976,correct
25798,39,60,invalid,left,0.766775,414.554,correct
25799,39,60,valid,left,0.73326,553.179,correct
25800,39,60,invalid,right,1.183421,425.653,correct
25801,39,60,valid,left,0.749901,507.79300000000006,correct
25802,39,60,valid,right,0.616558,366.436,correct
25803,39,60,invalid,left,0.516557,394.832,correct
25804,39,60,valid,right,0.683172,350.829,correct
25805,39,60,valid,left,1.033295,351.72700000000003,incorrect
25806,39,60,invalid,left,0.966405,541.749,correct
25807,39,60,invalid,right,0.533185,383.147,correct
25808,39,60,valid,left,1.233427,431.652,correct
25809,39,60,valid,left,0.933153,480.53499999999997,correct
25810,39,60,valid,left,1.266375,494.80600000000004,correct
25811,39,60,valid,left,0.699982,458.126,correct
25812,39,60,invalid,right,0.766567,612.8710000000001,correct
25813,39,60,valid,left,1.183132,380.966,incorrect
25814,39,80,valid,left,0.749863,757.976,correct
25815,39,80,invalid,left,1.383202,300.312,correct
25816,39,80,valid,right,1.316391,387.332,correct
25817,39,80,valid,right,1.033325,307.486,correct
25818,39,80,valid,right,1.166425,531.657,correct
25819,39,80,valid,left,1.183255,739.442,correct
25820,39,80,valid,right,0.6999,380.726,correct
25821,39,80,invalid,left,1.616568,667.6560000000001,correct
25822,39,80,valid,right,1.099949,718.785,correct
25823,39,80,invalid,left,0.649987,524.301,correct
25824,39,80,valid,right,1.43312,293.548,correct
25825,39,80,valid,left,0.666484,422.053,correct
25826,39,80,invalid,right,0.966414,721.0980000000001,correct
25827,39,80,valid,right,0.499917,285.895,incorrect
25828,39,80,invalid,right,0.866434,539.057,correct
25829,39,80,valid,right,1.54993,392.40500000000003,incorrect
25830,39,80,valid,left,0.533239,555.2669999999999,correct
25831,39,80,valid,left,1.366611,409.634,correct
25832,39,80,valid,left,0.98323,402.471,correct
25833,39,80,invalid,right,0.666757,555.705,correct
25834,39,80,valid,right,0.99992,687.1669999999999,correct
25835,39,80,valid,left,0.783074,506.247,correct
25836,39,80,invalid,left,1.016564,360.204,correct
25837,39,80,valid,left,1.449653,640.143,correct
25838,39,80,valid,left,0.816624,389.38800000000003,correct
25839,39,80,valid,left,1.233118,528.849,correct
25840,39,80,valid,right,0.849877,341.404,correct
25841,39,80,valid,right,1.183186,331.365,correct
25842,39,80,valid,left,1.116494,521.4609999999999,correct
25843,39,80,valid,left,0.949932,621.106,correct
25844,39,80,valid,left,0.833176,670.2860000000001,correct
25845,39,80,valid,right,1.550132,284.73199999999997,correct
25846,39,80,invalid,right,0.999952,323.359,correct
25847,39,80,valid,left,0.666816,478.191,correct
25848,39,80,invalid,left,1.283122,339.283,incorrect
25849,39,80,valid,right,1.266784,300.25,correct
25850,39,80,valid,left,1.649877,519.9730000000001,correct
25851,39,80,valid,left,0.64986,422.03200000000004,correct
25852,39,80,valid,left,0.566641,700.708,incorrect
25853,39,80,valid,right,0.599783,670.823,correct
25854,39,80,valid,right,1.633215,460.86199999999997,correct
25855,39,80,valid,right,1.316317,481.226,correct
25856,39,80,valid,right,1.683399,512.15,correct
25857,39,80,valid,left,0.549917,606.559,correct
25858,39,80,valid,right,1.249854,350.423,correct
25859,39,80,valid,left,1.58315,578.779,correct
25860,39,80,valid,left,1.483105,485.197,correct
25861,39,80,valid,right,0.916767,619.366,correct
25862,39,80,valid,right,0.616802,377.62600000000003,correct
25863,39,80,valid,right,1.033147,487.435,correct
25864,39,80,valid,left,1.399965,602.4399999999999,correct
25865,39,80,valid,left,0.599995,553.6370000000001,correct
25866,39,80,valid,left,1.216756,335.81899999999996,incorrect
25867,39,80,valid,left,1.116564,743.195,correct
25868,39,80,invalid,left,0.816587,394.765,correct
25869,39,80,valid,right,1.049822,338.312,correct
25870,39,80,valid,right,0.649687,442.091,correct
25871,39,80,valid,right,1.149733,462.084,correct
25872,39,80,valid,right,0.51655,592.442,correct
25873,39,80,valid,right,0.833199,352.03000000000003,incorrect
25874,39,80,valid,right,1.300048,655.568,correct
25875,39,80,valid,left,1.066504,466.26,correct
25876,39,80,invalid,left,1.316449,452.37,correct
25877,39,80,valid,left,0.549874,645.372,correct
25878,39,80,invalid,left,1.683383,346.148,correct
25879,39,80,valid,left,0.833299,391.138,correct
25880,39,80,valid,right,1.199974,435.20599999999996,correct
25881,39,80,valid,right,1.683348,504.89700000000005,correct
25882,39,80,valid,left,1.083146,480.202,correct
25883,39,80,valid,left,1.533259,560.183,correct
25884,39,80,valid,left,0.716541,908.659,correct
25885,39,80,valid,left,1.5666,527.4680000000001,correct
25886,39,80,valid,left,0.566491,555.3489999999999,correct
25887,39,80,valid,left,0.983214,454.949,correct
25888,39,80,valid,right,1.283237,544.825,correct
25889,39,80,valid,left,1.366652,413.889,correct
25890,39,80,invalid,left,0.583319,429.24,correct
25891,39,80,valid,left,1.316507,506.25100000000003,correct
25892,39,80,valid,left,0.499918,542.055,correct
25893,39,80,invalid,right,1.233196,614.4399999999999,correct
25894,39,80,valid,left,1.583274,449.756,correct
25895,39,80,valid,right,0.866456,619.25,correct
25896,39,80,invalid,right,1.299857,547.77,correct
25897,39,80,valid,left,1.016495,398.31699999999995,correct
25898,39,80,valid,right,1.299914,283.414,correct
25899,39,80,valid,right,1.399723,401.103,correct
25900,39,80,valid,right,1.332992,332.127,correct
25901,39,80,valid,right,1.133079,392.327,correct
25902,39,80,valid,left,0.582972,396.385,incorrect
25903,39,80,valid,left,1.133157,447.768,correct
25904,39,80,valid,right,0.733431,459.892,correct
25905,39,80,invalid,left,0.616824,429.359,correct
25906,39,80,valid,left,1.249688,685.106,correct
25907,39,80,valid,left,1.666675,645.621,correct
25908,39,80,invalid,right,0.766641,575.7280000000001,correct
25909,39,80,valid,right,0.799897,370.457,correct
25910,39,80,invalid,left,1.649721,480.98,correct
25911,39,80,valid,right,0.833508,461.25699999999995,correct
25912,39,80,valid,right,1.532971,448.009,correct
25913,39,80,valid,right,1.36657,509.367,correct
25914,39,80,valid,left,1.666655,461.844,correct
25915,39,80,valid,left,0.799886,602.697,correct
25916,39,80,valid,right,1.366724,402.506,correct
25917,39,80,invalid,left,0.716445,683.28,correct
25918,39,80,valid,left,1.466739,463.578,correct
25919,39,80,invalid,right,1.433166,436.382,correct
25920,39,80,invalid,right,1.466719,435.315,correct
25921,39,80,valid,right,0.616465,470.619,correct
25922,39,80,valid,right,0.949814,548.264,correct
25923,39,80,invalid,right,0.799896,475.449,correct
25924,39,80,valid,right,0.783295,586.09,correct
25925,39,80,valid,left,1.166533,416.208,correct
25926,39,80,valid,left,1.14993,484.759,correct
25927,39,80,valid,right,0.683053,395.60200000000003,correct
25928,39,80,valid,right,0.783343,349.356,correct
25929,39,80,valid,left,1.083185,409.931,correct
25930,39,80,valid,left,0.933303,500.10699999999997,incorrect
25931,39,80,valid,left,1.566582,570.215,correct
25932,39,80,valid,left,0.633467,524.843,correct
25933,39,80,valid,left,0.883441,514.144,correct
25934,39,80,valid,right,1.233191,614.0250000000001,correct
25935,39,80,valid,right,1.666432,486.456,correct
25936,39,80,invalid,right,0.599993,580.02,correct
25937,39,80,valid,right,0.74984,447.016,correct
25938,39,80,valid,left,0.949745,462.097,correct
25939,39,80,valid,right,1.383311,616.201,correct
25940,39,80,valid,left,0.966581,427.96,correct
25941,39,80,valid,left,1.383186,599.37,correct
25942,39,80,invalid,left,1.349897,365.182,correct
25943,39,80,valid,right,0.949911,552.218,correct
25944,39,80,valid,left,1.600048,353.939,correct
25945,39,80,valid,left,1.183235,571.6940000000001,correct
25946,39,80,valid,left,1.050038,379.235,correct
25947,39,80,valid,right,0.76657,327.261,correct
25948,39,80,valid,left,1.549636,433.55,correct
25949,39,80,valid,left,0.73344,684.275,correct
25950,39,80,valid,right,0.850111,465.362,correct
25951,39,80,valid,left,1.349734,424.79200000000003,correct
25952,39,80,valid,right,1.199871,410.13899999999995,correct
25953,39,80,invalid,right,1.633191,401.254,correct
25954,39,80,valid,left,1.499751,313.25,incorrect
25955,39,80,valid,right,0.649752,502.602,correct
25956,39,80,valid,left,0.9664,371.752,correct
25957,39,80,invalid,left,1.416312,402.466,correct
25958,39,80,valid,left,1.333157,443.99699999999996,correct
25959,39,80,valid,right,0.56659,453.723,correct
25960,39,80,valid,right,0.583145,556.646,correct
25961,39,80,valid,right,0.533099,421.634,correct
25962,39,80,valid,right,0.516794,389.034,correct
25963,39,80,valid,left,1.616587,346.059,correct
25964,39,80,valid,right,1.4999,582.1370000000001,correct
25965,39,80,valid,right,0.899947,371.995,correct
25966,39,80,invalid,left,0.849692,505.706,correct
25967,39,80,valid,right,1.49985,372.813,correct
25968,39,80,valid,right,0.666527,402.904,correct
25969,39,80,invalid,right,1.400037,443.799,correct
25970,39,100,valid,right,0.916445,689.023,incorrect
25971,39,100,valid,left,0.933296,635.452,correct
25972,39,100,valid,left,0.966319,383.249,correct
25973,39,100,valid,right,0.733177,360.936,correct
25974,39,100,valid,left,0.816641,285.335,correct
25975,39,100,valid,left,0.633176,739.432,correct
25976,39,100,valid,right,1.566401,422.277,correct
25977,39,100,valid,right,1.483239,330.822,correct
25978,39,100,valid,left,0.766504,1000.0,incorrect
25979,39,100,valid,right,0.566582,424.301,correct
25980,39,100,valid,right,1.049862,338.483,correct
25981,39,100,valid,left,1.06651,481.317,correct
25982,39,100,valid,left,1.466599,389.992,correct
25983,39,100,valid,right,1.166403,448.909,correct
25984,39,100,valid,right,1.28316,444.297,correct
25985,39,100,valid,right,0.616375,353.57300000000004,incorrect
25986,39,100,valid,right,0.783242,669.99,correct
25987,39,100,valid,right,0.916333,445.274,correct
25988,39,100,valid,left,1.216474,496.274,correct
25989,39,100,valid,left,1.633141,478.344,correct
25990,39,100,valid,left,0.783408,392.183,correct
25991,39,100,valid,left,1.049837,360.923,correct
25992,39,100,valid,left,1.483217,557.081,correct
25993,39,100,valid,left,1.066412,433.842,correct
25994,39,100,valid,left,0.999891,586.527,incorrect
25995,39,100,valid,right,0.599826,940.604,correct
25996,39,100,valid,right,0.933148,447.044,correct
25997,39,100,valid,right,0.833072,416.54200000000003,correct
25998,39,100,valid,left,1.533125,421.177,correct
25999,39,100,valid,right,0.799745,386.37100000000004,correct
26000,39,100,valid,right,1.499931,438.91999999999996,correct
26001,39,100,valid,right,1.299724,354.722,correct
26002,39,100,valid,left,1.266535,591.964,correct
26003,39,100,valid,right,0.53311,389.37899999999996,correct
26004,39,100,valid,right,0.766742,447.41700000000003,correct
26005,39,100,valid,right,1.383375,456.02799999999996,correct
26006,39,100,valid,left,0.899834,252.031,incorrect
26007,39,100,valid,left,1.449863,681.673,correct
26008,39,100,valid,right,1.149775,615.093,correct
26009,39,100,valid,left,0.733156,489.376,correct
26010,39,100,valid,right,1.533145,630.4459999999999,correct
26011,39,100,valid,left,0.949897,506.413,correct
26012,39,100,valid,left,0.933257,464.736,correct
26013,39,100,valid,left,1.616305,386.392,correct
26014,39,100,valid,left,0.699894,534.8439999999999,correct
26015,39,100,valid,right,0.799668,494.24600000000004,correct
26016,39,100,valid,left,0.81646,553.609,correct
26017,39,100,valid,left,1.383112,567.4540000000001,correct
26018,39,100,valid,right,1.34975,543.11,correct
26019,39,100,valid,right,0.750106,562.258,correct
26020,39,100,valid,right,1.216696,433.067,correct
26021,39,100,valid,left,1.449779,468.023,correct
26022,39,100,valid,left,1.016546,787.419,correct
26023,39,100,valid,right,1.683094,385.41700000000003,correct
26024,39,100,valid,left,1.016495,502.22900000000004,correct
26025,39,100,valid,left,0.733137,423.751,correct
26026,39,100,valid,left,0.883218,651.105,correct
26027,39,100,valid,left,1.383103,488.853,correct
26028,39,100,valid,left,1.316528,523.9,correct
26029,39,100,valid,right,1.683373,455.017,correct
26030,39,100,valid,left,0.916557,679.96,correct
26031,39,100,valid,right,0.633035,402.099,correct
26032,39,100,valid,right,1.599811,277.605,correct
26033,39,100,valid,left,1.599641,458.808,correct
26034,39,100,valid,right,1.54987,447.67600000000004,correct
26035,39,100,valid,right,1.649808,435.108,correct
26036,39,100,valid,left,1.099958,516.3290000000001,correct
26037,39,100,valid,right,0.866603,377.759,correct
26038,39,100,valid,right,1.049854,460.09,correct
26039,39,100,valid,right,1.066613,425.85200000000003,correct
26040,39,100,valid,right,0.516725,427.29,correct
26041,39,100,valid,right,0.56668,274.13599999999997,correct
26042,39,100,valid,right,0.983225,319.654,correct
26043,39,100,valid,left,1.166549,497.15700000000004,correct
26044,39,100,valid,right,1.566363,405.342,correct
26045,39,100,valid,left,0.999855,328.745,correct
26046,39,100,valid,left,0.799845,413.283,correct
26047,39,100,valid,right,1.183411,326.562,correct
26048,39,100,valid,left,1.366387,298.73100000000005,correct
26049,39,100,valid,right,0.89985,708.474,correct
26050,39,100,valid,left,0.649903,414.014,incorrect
26051,39,100,valid,right,1.599709,405.326,correct
26052,39,100,valid,left,1.649696,459.644,correct
26053,39,100,valid,right,1.232989,363.37399999999997,correct
26054,39,100,valid,left,1.266622,279.325,correct
26055,39,100,valid,left,0.616577,435.179,correct
26056,39,100,valid,right,1.083339,298.86600000000004,correct
26057,39,100,valid,right,1.200015,516.111,correct
26058,39,100,valid,left,0.916427,386.615,correct
26059,39,100,valid,left,1.649843,482.684,correct
26060,39,100,valid,left,0.516513,423.14000000000004,correct
26061,39,100,valid,right,0.549753,559.437,correct
26062,39,100,valid,right,0.86658,522.7460000000001,correct
26063,39,100,valid,right,0.699828,467.211,correct
26064,39,100,valid,left,0.883384,500.95500000000004,correct
26065,39,100,valid,right,0.616664,570.62,correct
26066,39,100,valid,right,1.283223,399.586,correct
26067,39,100,valid,left,1.549804,506.18300000000005,correct
26068,39,100,valid,left,0.750121,476.571,correct
26069,39,100,valid,right,1.483212,709.327,incorrect
26070,39,100,valid,right,0.833428,348.84,correct
26071,39,100,valid,left,0.666578,350.456,correct
26072,39,100,valid,right,1.166556,266.788,incorrect
26073,39,100,valid,right,1.549863,380.18600000000004,correct
26074,39,100,valid,left,1.41637,299.599,correct
26075,39,100,valid,right,0.8833,332.91700000000003,incorrect
26076,39,100,valid,right,0.600153,550.231,correct
26077,39,100,valid,right,0.900021,384.562,correct
26078,39,100,valid,right,0.73325,418.358,correct
26079,39,100,valid,left,0.58329,438.061,correct
26080,39,100,valid,left,0.56635,374.46000000000004,correct
26081,39,100,valid,right,0.949894,361.63,correct
26082,39,100,valid,left,0.86657,449.152,correct
26083,39,100,valid,right,0.783296,343.933,correct
26084,39,100,valid,left,0.833021,464.173,correct
26085,39,100,valid,left,1.133465,414.966,correct
26086,39,100,valid,left,1.666691,385.382,correct
26087,39,100,valid,left,0.866637,510.91299999999995,correct
26088,39,100,valid,left,0.766808,608.996,correct
26089,39,100,valid,right,1.116395,330.407,correct
26090,39,100,valid,left,0.949747,392.125,correct
26091,39,100,valid,right,0.549883,402.324,correct
26092,39,100,valid,right,0.849956,494.885,correct
26093,39,100,valid,left,0.683437,651.651,correct
26094,39,100,valid,left,1.432998,411.932,correct
26095,39,100,valid,left,1.399713,436.382,correct
26096,40,60,invalid,left,1.116614,745.062,correct
26097,40,60,valid,left,0.533182,566.1030000000001,correct
26098,40,60,invalid,left,1.249894,497.773,correct
26099,40,60,invalid,right,1.499912,528.245,correct
26100,40,60,invalid,right,1.549869,481.591,correct
26101,40,60,valid,left,0.766533,504.46000000000004,correct
26102,40,60,valid,left,1.149755,541.691,correct
26103,40,60,invalid,left,1.333139,1000.0,incorrect
26104,40,60,valid,right,1.166589,444.76300000000003,correct
26105,40,60,valid,left,1.049878,668.7610000000001,correct
26106,40,60,valid,left,0.683101,549.226,correct
26107,40,60,invalid,right,0.866531,480.419,correct
26108,40,60,invalid,left,1.266373,682.6940000000001,correct
26109,40,60,invalid,right,1.232977,608.923,correct
26110,40,60,valid,left,0.683214,469.58,correct
26111,40,60,valid,right,0.916403,332.536,correct
26112,40,60,invalid,right,0.566439,637.079,correct
26113,40,60,invalid,right,1.533128,457.824,correct
26114,40,60,valid,left,1.249685,624.437,correct
26115,40,60,valid,right,1.016536,469.003,correct
26116,40,60,valid,right,1.31648,557.6170000000001,correct
26117,40,60,valid,right,1.08325,473.332,correct
26118,40,60,valid,left,1.099896,412.629,correct
26119,40,60,valid,right,1.533038,531.683,correct
26120,40,60,invalid,right,1.249893,456.612,correct
26121,40,60,invalid,right,1.683184,545.677,correct
26122,40,60,valid,right,1.533271,540.1519999999999,correct
26123,40,60,valid,right,1.433387,694.119,correct
26124,40,60,invalid,right,0.516534,732.135,correct
26125,40,60,valid,left,1.616568,475.281,correct
26126,40,60,valid,right,0.999906,482.33799999999997,correct
26127,40,60,invalid,right,0.983268,288.143,correct
26128,40,60,valid,right,0.499918,471.16200000000003,correct
26129,40,60,invalid,right,0.716561,498.51099999999997,correct
26130,40,60,valid,left,1.600124,703.542,correct
26131,40,60,invalid,right,0.699677,462.315,correct
26132,40,60,invalid,right,1.283362,441.554,correct
26133,40,60,invalid,right,0.683157,478.19800000000004,correct
26134,40,60,invalid,right,1.666551,389.038,correct
26135,40,60,valid,left,1.099923,593.576,correct
26136,40,60,invalid,right,1.333253,712.2,correct
26137,40,60,valid,left,0.749973,501.448,correct
26138,40,60,valid,right,1.34992,559.731,correct
26139,40,60,valid,right,0.616568,642.331,correct
26140,40,60,invalid,left,1.63309,702.452,correct
26141,40,60,valid,right,0.883206,513.649,correct
26142,40,60,valid,left,0.999744,446.43699999999995,correct
26143,40,60,valid,right,1.649922,426.617,correct
26144,40,60,valid,right,1.416445,328.935,correct
26145,40,60,valid,right,1.383206,282.486,correct
26146,40,60,valid,left,1.683124,315.71,correct
26147,40,60,invalid,left,0.983203,623.796,correct
26148,40,60,valid,right,1.433188,326.58500000000004,incorrect
26149,40,60,valid,left,1.066525,617.904,correct
26150,40,60,invalid,right,0.949923,681.859,correct
26151,40,60,valid,left,1.199841,407.117,correct
26152,40,60,valid,left,1.183146,618.407,correct
26153,40,60,valid,left,0.733197,870.072,correct
26154,40,60,valid,left,1.316823,1000.0,incorrect
26155,40,60,invalid,left,0.649835,444.152,correct
26156,40,60,invalid,right,0.599899,301.774,correct
26157,40,60,valid,left,0.883152,375.015,correct
26158,40,60,valid,right,0.799763,289.794,correct
26159,40,60,valid,left,1.549729,359.615,correct
26160,40,60,valid,left,1.549879,496.116,correct
26161,40,60,invalid,left,1.48319,512.1320000000001,correct
26162,40,60,invalid,left,1.016768,417.626,correct
26163,40,60,valid,left,0.516822,294.539,correct
26164,40,60,invalid,right,1.383128,643.955,correct
26165,40,60,valid,left,0.933384,297.557,incorrect
26166,40,60,valid,left,1.483184,446.699,correct
26167,40,60,invalid,left,1.066581,643.652,correct
26168,40,60,invalid,left,0.733157,729.829,correct
26169,40,60,valid,right,1.049791,561.353,correct
26170,40,60,valid,left,0.549685,1000.0,incorrect
26171,40,60,valid,left,1.299934,686.947,correct
26172,40,60,valid,left,1.266337,327.563,incorrect
26173,40,60,valid,right,0.649894,589.081,correct
26174,40,60,invalid,left,0.549958,703.371,correct
26175,40,60,invalid,right,1.133131,534.62,correct
26176,40,60,valid,right,0.666381,305.643,correct
26177,40,60,invalid,right,1.333052,439.527,correct
26178,40,60,invalid,left,0.983429,633.923,correct
26179,40,60,valid,left,1.116733,562.3209999999999,correct
26180,40,60,valid,left,0.549822,402.505,correct
26181,40,60,invalid,left,1.316451,697.899,correct
26182,40,60,invalid,left,1.500085,538.899,correct
26183,40,60,valid,right,0.599896,315.085,correct
26184,40,60,invalid,right,1.582976,512.728,correct
26185,40,60,valid,left,1.599803,583.955,correct
26186,40,60,valid,left,0.666588,344.111,incorrect
26187,40,60,invalid,left,0.783285,557.683,correct
26188,40,60,valid,left,1.06648,553.6600000000001,correct
26189,40,60,valid,right,0.799909,276.992,correct
26190,40,60,valid,left,0.816623,371.483,correct
26191,40,60,valid,left,0.85014,462.442,correct
26192,40,60,valid,right,0.733181,534.629,correct
26193,40,60,valid,right,0.599873,592.4169999999999,correct
26194,40,60,valid,right,0.666708,279.282,incorrect
26195,40,60,valid,left,1.533128,510.74299999999994,correct
26196,40,60,invalid,right,0.499709,617.392,correct
26197,40,60,valid,left,1.23324,483.188,correct
26198,40,60,valid,left,0.716487,689.526,correct
26199,40,60,valid,right,1.516446,644.107,correct
26200,40,60,invalid,left,1.08319,619.866,correct
26201,40,60,valid,left,0.666562,576.005,correct
26202,40,60,valid,right,1.100069,504.3299999999999,correct
26203,40,60,valid,left,1.583298,494.59700000000004,correct
26204,40,60,valid,left,1.26659,502.84499999999997,correct
26205,40,60,valid,right,0.949885,504.89399999999995,correct
26206,40,60,valid,left,0.899912,522.548,correct
26207,40,60,valid,right,1.033289,465.747,correct
26208,40,60,valid,left,1.216626,511.34900000000005,correct
26209,40,60,invalid,right,0.849918,798.849,correct
26210,40,60,invalid,left,0.916546,632.615,correct
26211,40,60,valid,right,1.449812,548.394,correct
26212,40,60,valid,right,0.633346,581.108,correct
26213,40,60,valid,right,1.183334,370.13,correct
26214,40,60,valid,left,0.649864,642.01,correct
26215,40,60,valid,right,1.616541,441.81199999999995,incorrect
26216,40,60,invalid,right,1.649814,775.928,correct
26217,40,60,invalid,right,1.149745,501.385,correct
26218,40,60,valid,right,0.86642,903.732,correct
26219,40,60,invalid,left,0.583147,822.292,correct
26220,40,60,invalid,left,1.233257,611.9599999999999,correct
26221,40,60,invalid,left,1.433111,457.005,correct
26222,40,60,valid,right,1.566551,481.197,correct
26223,40,60,valid,left,1.233319,429.144,correct
26224,40,60,invalid,left,0.716459,517.095,correct
26225,40,60,invalid,left,0.5664,576.954,correct
26226,40,60,valid,left,0.833132,546.5360000000001,correct
26227,40,60,invalid,left,1.133198,435.88599999999997,correct
26228,40,60,valid,left,1.449758,482.863,correct
26229,40,60,invalid,right,1.216354,512.143,correct
26230,40,60,invalid,left,1.166712,384.55899999999997,correct
26231,40,60,valid,left,1.499811,554.742,correct
26232,40,60,valid,left,1.349933,462.894,correct
26233,40,60,invalid,right,1.066551,345.46700000000004,correct
26234,40,60,valid,left,1.433188,318.324,correct
26235,40,60,invalid,left,0.583227,763.839,correct
26236,40,60,invalid,left,1.599852,601.037,correct
26237,40,60,invalid,left,0.78315,417.614,correct
26238,40,60,valid,right,0.533206,706.781,correct
26239,40,60,invalid,left,1.533065,446.46999999999997,correct
26240,40,60,invalid,left,1.116496,361.06,incorrect
26241,40,60,invalid,right,0.516354,690.067,correct
26242,40,60,valid,left,1.216533,580.7750000000001,correct
26243,40,60,invalid,right,1.166533,705.99,correct
26244,40,60,invalid,left,1.549677,452.463,correct
26245,40,60,valid,left,1.449836,285.32099999999997,correct
26246,40,60,invalid,right,1.349828,703.354,correct
26247,40,60,valid,left,0.616438,554.418,correct
26248,40,60,invalid,right,0.799742,490.191,correct
26249,40,60,valid,left,1.649771,529.871,correct
26250,40,60,invalid,left,0.866418,637.2600000000001,correct
26251,40,60,invalid,right,0.949901,545.617,correct
26252,40,60,invalid,left,0.883348,429.588,correct
26253,40,60,valid,right,0.550073,610.587,correct
26254,40,60,valid,right,1.582995,439.901,correct
26255,40,60,invalid,left,1.333405,439.35699999999997,correct
26256,40,60,valid,right,1.399789,486.00300000000004,correct
26257,40,60,valid,left,1.083176,733.4399999999999,correct
26258,40,60,invalid,right,1.316507,498.444,correct
26259,40,60,invalid,right,1.033186,418.95700000000005,correct
26260,40,60,invalid,left,1.299862,547.022,correct
26261,40,60,valid,right,1.633052,448.377,correct
26262,40,60,valid,right,1.599899,541.197,correct
26263,40,60,invalid,left,0.599921,524.428,correct
26264,40,60,invalid,right,1.049801,509.03299999999996,correct
26265,40,60,valid,right,1.266445,580.247,correct
26266,40,60,valid,right,1.066549,440.958,correct
26267,40,60,invalid,right,1.649741,535.257,correct
26268,40,60,invalid,right,0.783154,456.544,correct
26269,40,60,valid,left,1.466479,607.447,correct
26270,40,60,valid,right,0.833181,510.75899999999996,correct
26271,40,60,valid,left,1.49994,707.4399999999999,correct
26272,40,60,invalid,left,0.750122,427.12699999999995,correct
26273,40,60,invalid,right,1.533086,543.862,correct
26274,40,60,valid,left,0.816584,410.159,correct
26275,40,60,valid,right,1.649846,526.2529999999999,correct
26276,40,60,valid,right,0.966728,603.499,correct
26277,40,60,valid,right,0.883193,635.894,correct
26278,40,60,invalid,right,1.666578,531.809,correct
26279,40,60,invalid,left,0.749872,554.106,correct
26280,40,60,invalid,right,1.116551,528.854,correct
26281,40,60,invalid,left,0.716796,357.62899999999996,correct
26282,40,60,invalid,left,1.249855,604.127,correct
26283,40,60,valid,left,1.349872,500.90199999999993,correct
26284,40,60,valid,left,1.116722,292.071,correct
26285,40,60,invalid,right,1.183068,576.612,correct
26286,40,60,valid,left,0.499885,508.61999999999995,correct
26287,40,60,valid,right,0.983267,475.616,correct
26288,40,60,invalid,right,0.549854,532.4140000000001,correct
26289,40,60,invalid,left,0.816729,574.3399999999999,correct
26290,40,60,valid,left,0.99999,449.277,correct
26291,40,60,valid,right,0.849827,703.23,correct
26292,40,60,invalid,left,1.566739,511.182,correct
26293,40,60,invalid,left,0.899928,539.847,correct
26294,40,60,valid,right,1.466454,572.553,correct
26295,40,60,invalid,right,0.833228,563.364,correct
26296,40,60,invalid,right,0.816531,397.946,correct
26297,40,60,valid,left,1.666596,517.591,correct
26298,40,60,valid,right,1.683184,432.407,correct
26299,40,60,invalid,left,1.366556,429.48900000000003,correct
26300,40,60,invalid,left,1.666679,477.333,correct
26301,40,60,invalid,right,1.616588,558.145,correct
26302,40,60,invalid,right,1.266586,620.349,correct
26303,40,60,valid,right,1.1166,403.008,correct
